userID,agent_utterance,dialogue_act
F5026_077, いいですね，私も見てみたいです！,pa
F5026_078, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
F5026_079, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
F5026_080, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
F5026_081, これらの歌舞伎俳優はご存知ですか？,qy
F5026_082, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
F5026_083, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
F5026_084, そうですか、私も見てみたいです。,pa
F5026_085, これで対話を終了します．ご協力ありがとうございました・・,oa
M06_001, これから「アニメ・漫画」について話しましょう！,op
M06_002, 最近アニメや漫画をよく見ますか？,qy
M06_003, どちらかといえば、アニメか漫画のどちらを見るんですか？,qw
M06_004, 漫画ですか。おすすめの漫画ってありますか？,qy
M06_005, それは一体どういった内容なんですか？,qw
M06_006, どういったところが好きなんですか？,qw
M06_007, 私も興味が出てきました。私も今度読んでみたいと思います！,pa
M06_008, 2017年には「ざわざわ森のがんこちゃん」がアニメ化されるようですよ，ご存知ですか？,qy
M06_009, 「ガンガンがんこちゃん」というタイトルで1月23日から放送されるようです！,io
M06_010, 人類が滅亡した地球の未来を描いた「ざわざわ森のがんこちゃん」の20周年を記念して制作されるそうです．,io
M06_011, アニメ化することはご存知でしたか？,qy
M06_012, 「ざわざわ森のがんこちゃん」を知っていますか？,qy
M06_013, がんこちゃんのアニメを見ようと思いますか？,qy
M06_014, そうですか，では別の作品を調べておきますね？,oa
M06_015, これから「映画」について話しましょう,op
M06_016, 最近映画は見ましたか？,qy
M06_017, 映画では洋画，邦画，それ以外のどれが好きですか？,qw
M06_018, 洋画が好きなんですか，おすすめの洋画ってありますか？,qy
M06_019, それは一体どういった内容なんですか？,qw
M06_020, それのどういったところが好きなんですか？,qw
M06_021, なるほど、それは面白そうですね！私も観てみたいです！,pa
M06_022, 最近ではディズニーの最新映画「モアナと伝説の海」が注目されているようです．ご存知ですか？,qy
M06_023, 物語の主人公であるモアナは海に愛された少女として生まれ，多くの冒険をする物語のようですね？,io
M06_024, 日本での公開は3月10日を予定しているようです．楽しみですね！,io
M06_025, こちらの作品を見に行く予定はありますか？,qy
M06_026, そうですか，では一度独自で調べてみますね！,oa
M06_027, これから「銃」について話しましょう,op
M06_028, 銃を見たことはありますか？,qy
M06_029, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M06_030, 射撃や射的のどういったところが好きなのですか？,qw
M06_031, どういったところでやったことがあるんですか？,qw
M06_032, またの機会があればやってみたいですか？,qy
M06_033, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M06_034, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M06_035, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M06_036, 見たことはありますか？,qy
M06_037, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M06_038, これから「鉄道」について話しましょう,op
M06_039, 電車は好きですか？,qy
M06_040, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M06_041, そうなんですか。どういったところが好きなんですか？,qw
M06_042, どういったときに電車を利用するんですか？,qw
M06_043, なるほど。それは興味がありますね。私も一度、見てみようと思います！,pa
M06_044, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M06_045, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M06_046, 今年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれるそうです！,io
M06_047, ご存知でしたか？,qy
M06_048, のってみたいですか？,qy
M06_049, そうなんですか。それは残念です・・,oa
M06_050, これから「音楽」について話しましょう！,op
M06_051, 最近音楽は聞きましたか？,qy
M06_052, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M06_053, 洋楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M06_054, その歌手のどういうところが好きなんですか？,qw
M06_055, おすすめの曲はありますか？,qy
M06_056, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M06_057, 2016年ビルボード全米ランキングにおいてはジャスティン・ビーバーの曲が一位と二位のようですね？ご存知ですか？,qy
M06_058, ジャスティン・ビーバーの「ラブユアセルフ」と「ソーリー」のようです．,io
M06_059, 最近では，ピコ太郎さんのPPAPをツイッターに投稿したことで火付け役になったと注目されているようですよ？,io
M06_060, ジャスティン・ビーバーはご存知ですか？,qy
M06_061, ジャスティン・ビーバーの曲はご存知ですか？,qy
M06_062, そうなんですね，もしかしたらお店などで流れているかもしれませんね？,oa
M06_063, これから「歌舞伎」について話しましょう！,op
M06_064, 歌舞伎を見に行ったことはありますか？,qy
M06_065, 歌舞伎はよく見に行かれますか？,qy
M06_066, テレビなどでも見たことはないですか？,qy
M06_067, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
M06_068, どういった時に見られたんですか？,qw
M06_069, いいですね，私も見てみたいです！,pa
M06_070, 最近では，歌舞伎での「ワンピースツー」の公演が行われる予定のようです．ご存知でしたか？,qy
M06_071, 人気漫画「ワンピース」をテーマにした作品で，昨年大ヒットした歌舞伎が帰ってくるようです．,io
M06_072, ドラマへの出演などでも知られる市川猿之助さんが主演されているようです．いいですね！,io
M06_073, 市川猿之助さんはご存知ですか？,qy
M06_074, 「ワンピース」の歌舞伎をご覧になったことはありますか？,qy
M06_075, この公演をみに行こうと思いますか？,qy
M06_076, そうですか．では他の公演を調べておきますね・・,oa
M06_077, これで対話を終了します．ご協力ありがとうございました・・,oa
M07_001, これから「アニメ・漫画」について話しましょう！,op
M07_002, 最近アニメや漫画をよく見ますか？,qy
M07_003, どちらかといえば、アニメか漫画のどちらを見るんですか？,qw
M07_004, アニメですか。おすすめのアニメってありますか？,qy
M07_005, それは一体どういった内容なんですか？,qw
M07_006, どういったところが好きなんですか？,qw
M07_007, 私も興味が出てきました。私も今度見てみたいと思います！,pa
M07_008, 2017年には「ざわざわ森のがんこちゃん」がアニメ化されるようですよ，ご存知ですか？,qy
M07_009, 「ガンガンがんこちゃん」というタイトルで1月23日から放送されるようです！,io
M07_010, 人類が滅亡した地球の未来を描いた「ざわざわ森のがんこちゃん」の20周年を記念して制作されるそうです．,io
M07_011, アニメ化することはご存知でしたか？,qy
M07_012, 「ざわざわ森のがんこちゃん」を知っていますか？,qy
M07_013, がんこちゃんのアニメを見ようと思いますか？,qy
M07_014, いいですね，私も見てみたいです！,pa
M07_015, これから「芸術作品」について話しましょう,op
M07_016, 最近芸術作品に触れる機会はありましたか？,qy
M07_017, 好きな作品などはありますか？,qy
M07_018, 美術館などには行かれることはありますか？,qy
M07_019, その時に印象に残ったものはありましたか？,qy
M07_020, おすすめの作品などはありますか？,qy
M07_021, そうですか，また一度行ってみても面白いかもしれませんね！,su
M07_022, 最近では，ピカソの作品「アルジェの女たち」が約215億円で落札されたことが話題になっているようです．ご存じですか？,qy
M07_023, 「アルジェの女たち」はパブロ・ピカソの油彩画の作品だそうです．,io
M07_024, 215億円での落札というのは美術品の競売額としては史上最高額だそうです，すごいですね！,io
M07_025, ピカソの作品を見たことはありますか？,qy
M07_026, ピカソの作品は好きですか？,qy
M07_027, そうなんですか，有名なかたの作品なので，一度は見てみたいものですね！,oa
M07_028, これから「音楽」について話しましょう！,op
M07_029, 最近音楽は聞きましたか？,qy
M07_030, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M07_031, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M07_032, その歌手のどういうところが好きなんですか？,qw
M07_033, おすすめの曲はありますか？,qy
M07_034, その曲のどういうところが好きなんですか？,qw
M07_035, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M07_036, 最近では，「いきものがかり」の活動休止が話題になっているようです．ご存知でしたか？,qy
M07_037, 「放牧宣言」という名目で活動休止を1月5日に発表したようですね．,io
M07_038, 「いきものがかり」で好きな曲はありますか？,qy
M07_039, その曲は何故好きなんですか？,qw
M07_040, 活動休止というのは悲しいものですね．活動再開を待ちたいものですね．,oa
M07_041, これから「銃」について話しましょう,op
M07_042, 銃を見たことはありますか？,qy
M07_043, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M07_044, 射撃や射的のどういったところが好きなのですか？,qw
M07_045, どういったところでやったことがあるんですか？,qw
M07_046, またの機会があればやってみたいですか？,qy
M07_047, なるほど、私も機会があれば一度やってみたいです。,pa
M07_048, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M07_049, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M07_050, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M07_051, ご存知でしたか？,qy
M07_052, 見たことはありますか？,qy
M07_053, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M07_054, これから「芸能人」について話しましょう！,op
M07_055, 最近テレビはよく見ますか？,qy
M07_056, 好きな芸能人や、好きなアイドルグループはいますか？,qy
M07_057, その人たちは、どんな活動をしているかたなんですか？,qw
M07_058, 出演しているもので、おすすめのものはありますか？,qy
M07_059, なるほど、私にも興味が出てきました！また一度見てみますね,pa
M07_060, 最近ではAKB48の紅白歌合戦での人気投票が注目されているようです．ご存じですか？,qy
M07_061, 紅白歌合戦でいちたんまつにつき一票での投票で人気投票がなされていたようですよ？,io
M07_062, 一位はNMBフォーティーエイトの山本さやかさん，二位はHKTフォーティーエイトの指原りのさんだったようです．,io
M07_063, 紅白歌合戦は見ていましたか？,qy
M07_064, 人気投票には参加したんですか？,qy
M07_065, この報道についてどう思いますか？,qw
M07_066, そうなんですか．それは知らなかったです！,oa
M07_067, これから「歌舞伎」について話しましょう！,op
M07_068, 歌舞伎を見に行ったことはありますか？,qy
M07_069, 歌舞伎はよく見に行かれますか？,qy
M07_070, テレビなどでも見たことはないですか？,qy
M07_071, どういった時に見られたんですか？,qw
M07_072, いいですね，私も見てみたいです！,pa
M07_073, 最近では，歌舞伎での「ワンピースツー」の公演が行われる予定のようです．ご存知でしたか？,qy
M07_074, 人気漫画「ワンピース」をテーマにした作品で，昨年大ヒットした歌舞伎が帰ってくるようです．,io
M07_075, ドラマへの出演などでも知られる市川猿之助さんが主演されているようです．いいですね！,io
M07_076, 市川猿之助さんはご存知ですか？,qy
M07_077, 「ワンピース」の歌舞伎をご覧になったことはありますか？,qy
M07_078, この公演をみに行こうと思いますか？,qy
M07_079, そうですか．一度独自で調べてみますね・・,oa
M07_080, これで対話を終了します．ご協力ありがとうございました・・,oa
M08_001, これから「ゲーム」について話しましょう,op
M08_002, 最近ゲームはしますか？,qy
M08_003, ゲームは良くする方なんですか？,qy
M08_004, いつもはどんなジャンルのゲームをするんですか？,qw
M08_005, 好きなゲームやおすすめのゲームってありますか？,qy
M08_006, では、やったことのあるゲームの中で、もう一度やりたいものはありますか？,qy
M08_007, そのゲームのどんなところが好きなんですか？,qw
M08_008, なるほど。私もやってみたいです！,pa
M08_009, 最近では，任天堂から新しく発売される「任天堂スイッチ」が注目されているそうですよ．ご存知でしたか？,qy
M08_010, 2017年3月発売予定のようですよ？,io
M08_011, 以前公開されたトレーラーによると，マリオカート，スプラトゥーンなどがソフトで紹介されていたようです！,io
M08_012, これらのゲームはやったことがありますか？,qy
M08_013, 「任天堂スイッチ」を買おうと思いますか？,qy
M08_014, 公開されているラインナップの中で欲しいゲームはありますか？,qy
M08_015, そうですか，では先程おすすめされたものをやってみますね！,oa
M08_016, これから「芸能人」について話しましょう！,op
M08_017, 最近テレビはよく見ますか？,qy
M08_018, 好きな芸能人や、好きなアイドルグループはいますか？,qy
M08_019, では、よく見るテレビ番組はありますか？アニメ以外でお願いします,qy
M08_020, そうですか，それは残念です．,oa
M08_021, 俳優の福士そうたさんが最近注目されているようです．福士そうたさんをご存知ですか？,qy
M08_022, 「僕は明日昨日の君とデートする」で主演され，人気のようです．,io
M08_023, 今年は「無限の住人」「ちょっと今から仕事辞めてくる」に出演されるそうです．ご存知でしたか？,qy
M08_024, 来年には「ブリーチ」「曇天に笑う」で漫画を実写化した作品にも主演されるようです．すごいですね！,io
M08_025, 福士そうたさんが出演されている作品を見たことはありますか？,qy
M08_026, そうなんですか，みつやサイダーのCMにも出演されていたようです．,io
M08_027, これから「ドラマ」の話をしましょう！,op
M08_028, 最近ドラマは見ましたか？,qy
M08_029, ドラマはよく見る方ですか？,qy
M08_030, あまり見ないんですね。では、今までに見た中で一番好きなドラマはありますか？,qy
M08_031, それはどんな内容なんですか？,qw
M08_032, なるほど、それは面白そうですね。私も、一度見てみたいです！,pa
M08_033, 最近のドラマでは「嘘の戦争」が注目されているようです．ご存知ですか？,qy
M08_034, 主演はSMAPの解散報道で注目された草なぎ剛さんのようです．,io
M08_035, ドラマ「ぜにの戦争」に続く復讐シリーズの第二弾で，幼い頃に家族を殺された主人公が復讐をするサスペンスドラマのようです．,io
M08_036, 「嘘の戦争」を知っていますか？,qy
M08_037, ご覧になっていますか？,qy
M08_038, 見るつもりはありますか？,qy
M08_039, そうなんですか．では他のドラマを一度独自で調べてみますね！,oa
M08_040, これから「音楽」について話しましょう！,op
M08_041, 最近音楽は聞きましたか？,qy
M08_042, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M08_043, おすすめの歌手やきょくってありますか？,qy
M08_044, その曲のどういうところが好きなんですか？,qw
M08_045, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M08_046, 最近では，「いきものがかり」の活動休止が話題になっているようです．ご存知でしたか？,qy
M08_047, 「放牧宣言」という名目で活動休止を1月5日に発表したようですね．,io
M08_048, 「放牧宣言」という名目で活動休止を1月5日に発表したようですね．,io
M08_049, 「いきものがかり」で好きな曲はありますか？,qy
M08_050, その曲は何故好きなんですか？,qw
M08_051, 活動休止というのは悲しいものですね．活動再開を待ちたいものですね．,oa
M08_052, これから「本」について話しましょう,op
M08_053, 最近本は読みますか？,qy
M08_054, 本はよく読む方ですか？,qy
M08_055, よく読むんですか。いいですね。おすすめの作者や本はありますか？,qy
M08_056, その作者のどういったところが好きなんですか？,qw
M08_057, その作者のおすすめの本はありますか？,qy
M08_058, 一番好きなシーンなどはありますか？,qy
M08_059, なるほど、それは面白そうですね。私も一度読んでみたいです。,pa
M08_060, 紀伊國屋書店の，2016年におすすめする本ベスト30「キノベス」が発表されたようですよ？,io
M08_061, 第三位は住野よるさんの「君の膵臓をたべたい」，,io
M08_062, 第2位は，ランドール・マンローさんと，吉田みちよさんの「ホワット・イフ？ 野球のボールを光速で投げたらどうなるか」のようです．,io
M08_063, 一度独自で調べてみたいと思います．,oa
M08_064, 第1位は宮下なつさんの「羊と鋼の森」のようです．,io
M08_065, これらの作品はご存知ですか？,qy
M08_066, 読んだことのある作品はありましたか？,qy
M08_067, そうなんですね，一度読んでみても面白いかもしれませんね？,oa
M08_068, これから「鉄道」について話しましょう,op
M08_069, 電車は好きですか？,qy
M08_070, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M08_071, どういったときに電車を利用するんですか？,qw
M08_072, そうなんですか。どういったところが好きなんですか？,qw
M08_073, なるほど。それは興味がありますね。私も一度、のってみようと思います！,pa
M08_074, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M08_075, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M08_076, 一度独自で調べてみたいと思います．,oa
M08_077, 今年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれるそうです！,io
M08_078, ご存知でしたか？,qy
M08_079, のってみたいですか？,qy
M08_080, そうなんですか。それは残念です・・,oa
M08_081, これで対話を終了します．ご協力ありがとうございました・・,oa
M09_001, これから「食べ物」について話しましょう！,op
M09_002, ご飯系か、お菓子やスイーツではどちらが好きですか？,qw
M09_003, 食べるのか，見たり作ったりするののどちらが好きなんですか？,qw
M09_004, 食べるのが好きなんですね。おすすめの美味しいものはありますか？,qy
M09_005, どういったところが好きなんですか？,qw
M09_006, どこで食べられたんですか？,qw
M09_007, それは最近食べられたんですか？,qy
M09_008, いいですね，私も食べてみたいです！,pa
M09_009, 「ご飯のおとも」のランキングでは納豆が一位のようです。,io
M09_010, ちなみに、二位は明太子、三位は昆布だそうです。ご存知でしたか？,qy
M09_011, あなたのおすすめのご飯のおともはなんですか？,qw
M09_012, どういったところが好きなんですか？,qw
M09_013, なるほど、私も一度食べてみたいものです・・,pa
M09_014, これから「芸術作品」について話しましょう,op
M09_015, 最近芸術作品に触れる機会はありましたか？,qy
M09_016, 好きな作品などはありますか？,qy
M09_017, 美術館などには行かれることはありますか？,qy
M09_018, なぜ行かれたんですか？,qw
M09_019, その時に印象に残ったものはありましたか？,qy
M09_020, そうですか，また一度行ってみても面白いかもしれませんね！,su
M09_021, 最近では，ピカソの作品「アルジェの女たち」が約215億円で落札されたことが話題になっているようです．ご存じですか？,qy
M09_022, 「アルジェの女たち」はパブロ・ピカソの油彩画の作品だそうです．,io
M09_023, 215億円での落札というのは美術品の競売額としては史上最高額だそうです，すごいですね！,io
M09_024, ピカソの作品を見たことはありますか？,qy
M09_025, ピカソの作品は好きですか？,qy
M09_026, そうなんですか，有名なかたの作品なので，一度は見てみたいものですね！,oa
M09_027, これから「銃」について話しましょう,op
M09_028, 銃を見たことはありますか？,qy
M09_029, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M09_030, 射撃や射的のどういったところが好きなのですか？,qw
M09_031, どういったところでやったことがあるんですか？,qw
M09_032, またの機会があればやってみたいですか？,qy
M09_033, なるほど、私も機会があれば一度やってみたいです。,pa
M09_034, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M09_035, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M09_036, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M09_037, ご存知でしたか？,qy
M09_038, 見たことはありますか？,qy
M09_039, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M09_040, これから「音楽」について話しましょう！,op
M09_041, 最近音楽は聞きましたか？,qy
M09_042, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M09_043, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M09_044, その曲のどういうところが好きなんですか？,qw
M09_045, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M09_046, 最近では，「いきものがかり」の活動休止が話題になっているようです．ご存知でしたか？,qy
M09_047, 「放牧宣言」という名目で活動休止を1月5日に発表したようですね．,io
M09_048, 「いきものがかり」で好きな曲はありますか？,qy
M09_049, その曲は何故好きなんですか？,qw
M09_050, 活動休止というのは悲しいものですね．活動再開を待ちたいものですね．,oa
M09_051, これから「鉄道」について話しましょう,op
M09_052, 電車は好きですか？,qy
M09_053, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M09_054, そうなんですか。どういったところが好きなんですか？,qw
M09_055, どういったときに電車を利用するんですか？,qw
M09_056, なるほど。それは興味がありますね。私も一度、見てみようと思います！,pa
M09_057, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M09_058, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M09_059, 今年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれるそうです！,io
M09_060, ご存知でしたか？,qy
M09_061, のってみたいですか？,qy
M09_062, そうなんですか。一度、乗ってみたいものですね！,pa
M09_063, これから「スポーツ」について話しましょう！,op
M09_064, 最近スポーツはしましたか？,qy
M09_065, スポーツはよくするんですか？,qy
M09_066, 好きなスポーツはなんですか？,qw
M09_067, どんなスポーツをしたんですか？,qw
M09_068, そのスポーツはするほうが好きですか？それとも見るほうが好きですか？,qw
M09_069, するのが好きなんですね．最近はどこでしたんですか？,qw
M09_070, なるほど、面白そうですね，機会があればわたしもやってみたいです！,pa
M09_071, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy
M09_072, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるので行ってみたいものですね！,io
M09_073, オリンピックは今までに見たことはありますか？,qy
M09_074, 日本で開催されるオリンピックを、見に行く予定はありますか？,qy
M09_075, そうなんですか。それは羨ましいです！,oa
M09_076, これで対話を終了します．ご協力ありがとうございました・・,oa
M10_001, これから「映画」について話しましょう,op
M10_002, 最近映画は見ましたか？,qy
M10_003, 映画では洋画，邦画，それ以外のどれが好きですか？,qw
M10_004, 洋画が好きなんですか，おすすめの洋画ってありますか？,qy
M10_005, それは一体どういった内容なんですか？,qw
M10_006, それのどういったところが好きなんですか？,qw
M10_007, なるほど、それは面白そうですね！私も観てみたいです！,pa
M10_008, 最近ではディズニーの最新映画「モアナと伝説の海」が注目されているようです．ご存知ですか？,qy
M10_009, 物語の主人公であるモアナは海に愛された少女として生まれ，多くの冒険をする物語のようですね？,io
M10_010, 日本での公開は3月10日を予定しているようです．楽しみですね！,io
M10_011, こちらの作品を見に行く予定はありますか？,qy
M10_012, なるほど，では私もチェックしておきますね！,oa
M10_013, これから「音楽」について話しましょう！,op
M10_014, 最近音楽は聞きましたか？,qy
M10_015, 聞くとしたら、邦楽，洋楽，クラシック，それ以外のどれですか？,qw
M10_016, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy
M10_017, その歌手のどういうところが好きなんですか？,qw
M10_018, おすすめの曲はありますか？,qy
M10_019, その曲のどういうところが好きなんですか？,qw
M10_020, そうなんですね。新しい知識が増えました。私も一度聞いてみたいと思います！,pa
M10_021, 最近では，「いきものがかり」の活動休止が話題になっているようです．ご存知でしたか？,qy
M10_022, 「放牧宣言」という名目で活動休止を1月5日に発表したようですね．,io
M10_023, 「いきものがかり」で好きな曲はありますか？,qy
M10_024, その曲は何故好きなんですか？,qw
M10_025, 活動休止というのは悲しいものですね．活動再開を待ちたいものですね．,oa
M10_026, これから「芸術作品」について話しましょう,op
M10_027, 最近芸術作品に触れる機会はありましたか？,qy
M10_028, 美術館などには行かれることはありますか？,qy
M10_029, では，行ったことはありますか？,qy
M10_030, 好きな作品などはありますか？,qy
M10_031, 最近では，ピカソの作品「アルジェの女たち」が約215億円で落札されたことが話題になっているようです．ご存じですか？,qy
M10_032, 「アルジェの女たち」はパブロ・ピカソの油彩画の作品だそうです．,io
M10_033, 215億円での落札というのは美術品の競売額としては史上最高額だそうです，すごいですね！,io
M10_034, ピカソの作品を見たことはありますか？,qy
M10_035, ピカソの作品は好きですか？,qy
M10_036, そうなんですか，有名なかたの作品なので，一度は見てみたいものですね！,oa
M10_037, これから「鉄道」について話しましょう,op
M10_038, 電車は好きですか？,qy
M10_039, 電車に乗るのがすきなんですか？それとも見るのが好きなんですか？,qw
M10_040, どういったときに電車を利用するんですか？,qw
M10_041, そうなんですか。どういったところが好きなんですか？,qw
M10_042, なるほど。それは興味がありますね。私も一度、のってみようと思います！,pa
M10_043, 臨時寝台特別急行列車であるトワイライトエクスプレスが運行終了したそうですね．ご存知でしたか？,qy
M10_044, トワイライトエクスプレスは、1989年7月21日に運転を開始し、平均所要時間は、下りだと約22時間だそうです！長いですね,io
M10_045, 今年の春からは、トワイライトエクスプレスみずかぜとして、トワイライトエクスプレスの名称は、受け継がれるそうです！,io
M10_046, ご存知でしたか？,qy
M10_047, のってみたいですか？,qy
M10_048, そうなんですか。一度、乗ってみたいものですね！,pa
M10_049, これから「本」について話しましょう,op
M10_050, 最近本は読みますか？,qy
M10_051, 本はよく読む方ですか？,qy
M10_052, よく読むんですか。いいですね。おすすめの作者や本はありますか？,qy
M10_053, その作者のどういったところが好きなんですか？,qw
M10_054, その作者のおすすめの本はありますか？,qy
M10_055, その本のどういったところが好きなんですか？,qw
M10_056, 一番好きなシーンなどはありますか？,qy
M10_057, なるほど、それは面白そうですね。私も一度読んでみたいです。,pa
M10_058, 紀伊國屋書店の，2016年におすすめする本ベスト30「キノベス」が発表されたようですよ？,io
M10_059, 第三位は住野よるさんの「君の膵臓をたべたい」，,io
M10_060, 第2位は，ランドール・マンローさんと，吉田みちよさんの「ホワット・イフ？ 野球のボールを光速で投げたらどうなるか」のようです．,io
M10_061, 第1位は宮下なつさんの「羊と鋼の森」のようです．,io
M10_062, これらの作品はご存知ですか？,qy
M10_063, 今後読もうと思いますか？,qy
M10_064, そうなんですね，一度読んでみても面白いかもしれませんね？,oa
M10_065, これから「歌舞伎」について話しましょう！,op
M10_066, 歌舞伎を見に行ったことはありますか？,qy
M10_067, 歌舞伎はよく見に行かれますか？,qy
M10_068, テレビなどでも見たことはないですか？,qy
M10_069, では，歌舞伎界で活躍されている方々を見たことはありますか？,qy
M10_070, どういった時に見られたんですか？,qw
M10_071, いいですね，私も見てみたいです！,pa
M10_072, 最近では，歌舞伎での「ワンピースツー」の公演が行われる予定のようです．ご存知でしたか？,qy
M10_073, 人気漫画「ワンピース」をテーマにした作品で，昨年大ヒットした歌舞伎が帰ってくるようです．,io
M10_074, ドラマへの出演などでも知られる市川猿之助さんが主演されているようです．いいですね！,io
M10_075, 市川猿之助さんはご存知ですか？,qy
M10_076, 「ワンピース」の歌舞伎をご覧になったことはありますか？,qy
M10_077, この公演をみに行こうと思いますか？,qy
M10_078, そうですか．では他の公演を調べておきますね・・,oa
M10_079, これで対話を終了します．ご協力ありがとうございました・・,oa
M2007_001, これから「食べ物」について話しましょう！,op
M2007_002, スイーツは好きですか？,qy
M2007_003, 食べるのか，見たり作ったりするののどちらが好きなんですか？,qw
M2007_004, 食べるのが好きなんですね。おすすめの美味しいものはありますか？,qy
M2007_005, どういったところが好きなんですか？,qw
M2007_006, それは最近食べられたんですか？,qy
M2007_007, どこで食べられたんですか？,qw
M2007_008, いいですね，私も食べてみたいです！,pa
M2007_009, 味や見た目が良く，またコンビニなので手軽に買えるのも魅力のひとつだそうです，,io
M2007_010, 今現在，コンビニで売られているスイーツが進化しているそうです．ご存知ですか？,qy
M2007_011, 最近ではティラミス風味のシュークリームや，黒蜜の入ったきなこのわらび餅など，美味しそうな商品が売られているそうです！,io
M2007_012, また本格的な、パフェを食べられるコンビニもあり，目が離せませんね！,io
M2007_013, コンビニスイーツは好きですか？,qy
M2007_014, そうなんですか，羨ましいです．おいしかったですか？,qy
M2007_015, いいですね，私も機会があれば食べてみたいです！,pa
M2007_016, これから「芸能人」について話しましょう！,op
M2007_017, 最近テレビはよく見ますか？,qy
M2007_018, 好きな芸能人や、好きなアイドルグループはいますか？,qy
M2007_019, では、よく見るテレビ番組はありますか？アニメ以外でお願いします,qy
M2007_020, それはどういった内容の番組なんですか？,qw
M2007_021, なるほど、それは私も興味があります！一度見てみますね！,pa
M2007_022, 最近ではテレビ番組「めちゃめちゃいけてる」の放送終了のニュースが注目されているようです．ご存じですか？,qy
M2007_023, 来年の春に，放送を終了し，21年の番組の歴史に幕を降ろすようです．,io
M2007_024, ここ数年，視聴率の低迷などで打ち切りの噂があったのですが，本当になったようです．,io
M2007_025, 「めちゃめちゃいけてる」は見たことはありますか？,qy
M2007_026, 「めちゃめちゃいけてる」に出演されている芸能人の中でご存知のかたはいますか？,qy
M2007_027, この報道についてどう思いますか？,qw
