name,lenS,label,名詞,agent_utterance,dialogue_act,general,context,questionmark,depend_word,nod_word,information_offer,question_depend_o,question_depend_x,response_demonstrative_o,response_demonstrative_x,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,theme_index,theme,freq,information_offer_s,response_demonstrative_o_s,response_demonstrative_x_s,question_depend_o_s,question_depend_x_s,lenS_s,general_s,context_s,UI3average_s,UI3average_diff_s,num_noun_after_s,num_noun_before_s,u_utte_len_after_s,u_utte_len_before_s,theme_index_s,cls
1902F4001_063,100.0,4.2,0, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,io,1.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,4.2,-1.3999999999999995,37.555,46.275000000000006,0,0,4,旅行,4,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,5.887485746917513,-0.4350054526749031,-0.6087448010205759,-0.5073266989434643,-1.4757932346434832,-0.6704689599364005,-0.6615263572134708,-0.2756359443367713,-0.05150806488349532,-0.5004558683185791,6
1902M2001_069,100.0,5.2,5, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,io,1.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,5.2,0.20000000000000018,70.58500000000001,27.585,5,1,7,旅行,4,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,5.887485746917513,-0.4350054526749031,-0.6087448010205759,0.6710810162300365,0.20156447560891652,0.5612092079153687,-0.42367690251674733,0.5489876234156371,-0.5085378089619741,0.18343864311399263,6
1902M5001_049,100.0,4.0,0, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,io,1.0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,4.0,-0.5999999999999996,10.765,6.92,0,0,2,旅行,4,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,5.887485746917513,-0.4350054526749031,-0.6087448010205759,-0.7430082419781646,-0.6371143795172833,-0.6704689599364005,-0.6615263572134708,-0.9444723167281432,-1.0138625634500298,-0.9563855426069603,6
1902F2001_104,24.0,3.2,0, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,3.2,-0.5999999999999996,30.924999999999997,13.91,0,0,10,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,-1.685734414116965,-0.6371143795172833,-0.6704689599364005,-0.6615263572134708,-0.4411598394078724,-0.8429349063548687,0.8673331545465645,8
1902F3002_065,24.0,5.6,7, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,1.1999999999999993,60.06,100.805,7,3,9,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,1.1424441022994363,1.2499130445166655,1.0538804750560764,0.05202200687669945,0.28622156072735067,1.2819232858173846,0.6393683174023739,4
1902F4003_068,24.0,4.0,4, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,4.0,-2.0,71.485,117.18,4,5,3,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,-0.7430082419781646,-2.1048023759881334,0.3148735743450148,0.5277209162701463,0.5714569304388633,1.6823439417448907,-0.7284207054627697,8
1902F4004_071,24.0,5.2,7, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.0,113.34,49.425,7,2,10,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.6710810162300365,1.0402433307351164,1.0538804750560764,-0.18582744782002394,1.6164045365023523,0.025519420073551447,0.8673331545465645,3
1902F4005_074,24.0,5.2,6, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,0.6000000000000005,59.870000000000005,24.660000000000004,6,0,10,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.6710810162300365,0.6209039031720168,0.8075448414857225,-0.6615263572134708,0.28147804035578067,-0.5800633307078034,0.8673331545465645,4
1902F4006_090,24.0,4.8,5, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.0,49.980000000000004,56.965,5,5,2,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.19971793016063577,-0.008105238172633674,0.5612092079153687,0.5277209162701463,0.03456532206721522,0.20989632057391167,-0.9563855426069603,4
1902F4007_057,24.0,5.0,8, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,0.7999999999999998,177.625,19.945,8,0,10,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.4353994731953361,0.8305736169535661,1.3002161086264303,-0.6615263572134708,3.2213372053780276,-0.6953600264450976,0.8673331545465645,3
1902F4010_082,24.0,5.4,2, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.0,41.605,25.535,2,1,11,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.9067625592647369,1.0402433307351164,-0.17779769279569285,-0.42367690251674733,-0.17452406273225265,-0.5586668071086238,1.095297991690755,4
1902M4003_074,24.0,5.0,4, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,90.66000000000001,18.33,4,0,12,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.4353994731953361,1.0402433307351164,0.3148735743450148,-0.6615263572134708,1.0501779995170477,-0.7348518957167265,1.3232628288349457,4
1902M5003_081,24.0,5.4,7, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.0,99.075,28.83,7,0,7,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,0.9067625592647369,1.0402433307351164,1.0538804750560764,-0.6615263572134708,1.2602660201842142,-0.4780936125265699,0.18343864311399263,3
1902M7001_077,24.0,3.2,1, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0,0,0.0,0.0,1.0,0.0,0.0,3.2,-0.5999999999999996,25.9,54.44499999999999,1,4,4,旅行,11,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,1.263761762074393,0.03427716914887003,-0.4350054526749031,-0.2548885834220473,-1.685734414116965,-0.6371143795172833,-0.42413332636604667,0.28987146157342286,-0.5666134702875529,0.14827433260827383,-0.5004558683185791,8
1902F2001_105,42.0,4.6,2, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,4.6,1.3999999999999995,47.77,30.924999999999997,2,0,11,旅行,5,4.619622180536964,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,1.4205634112519696,-0.4350054526749031,-0.5581939127922146,-0.0359636128740646,1.4595827582982157,-0.17779769279569285,-0.6615263572134708,-0.0206093096231518,-0.4268642217376768,1.095297991690755,2
1902F4004_072,42.0,5.2,11, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,5.2,0.0,116.82499999999999,113.34,11,7,11,旅行,5,4.619622180536964,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,1.4205634112519696,-0.4350054526749031,-0.5581939127922146,0.6710810162300365,-0.008105238172633674,2.039223009337492,1.0034198256635931,1.7034106864756229,1.5884437696067761,1.095297991690755,2
1902F4005_075,42.0,5.6,11, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,5.6,0.39999999999999947,92.13,59.870000000000005,11,6,11,旅行,5,4.619622180536964,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,1.4205634112519696,-0.4350054526749031,-0.5581939127922146,1.1424441022994363,0.4112341893904658,2.039223009337492,0.7655703709668696,1.086877867654984,0.28093277892318835,1.095297991690755,2
1902F7003_047,42.0,6.0,28, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,297.165,85.355,28,6,3,旅行,5,4.619622180536964,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,1.4205634112519696,-0.4350054526749031,-0.5581939127922146,1.613807188368837,3.1369404685506166,6.226928780033506,0.7655703709668696,6.205760495996341,0.9041218119804397,-0.7284207054627697,9
1902M7001_078,42.0,4.8,0, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,oa,1.0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,4.8,1.5999999999999996,71.92,25.9,0,1,5,旅行,5,4.619622180536964,-0.2693671231363102,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,1.4205634112519696,-0.4350054526749031,-0.5581939127922146,0.19971793016063577,1.669252472079766,-0.6704689599364005,-0.42367690251674733,0.5823170955000894,-0.5497414001215374,-0.27249103117438855,2
1902F2001_107,18.0,3.4,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,3.4,-0.6000000000000001,10.0,17.54,0,0,13,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,-1.4500528710822653,-0.6371143795172838,-0.6704689599364005,-0.6615263572134708,-0.9635712276978856,-0.7541698998805573,1.5512276659791362,6
1902F2002_092,18.0,4.8,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,4.8,-1.0,16.17,74.05,0,5,11,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,0.19971793016063577,-1.0564538070803837,-0.6704689599364005,0.5277209162701463,-0.8095316451053225,0.6276787270790377,1.095297991690755,6
1902F3002_066,18.0,4.4,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,4.4,-1.1999999999999993,30.659999999999997,60.06,0,7,10,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,-0.2716451559087639,-1.266123520861933,-0.6704689599364005,1.0034198256635931,-0.44777580203137796,0.2855788811904387,0.8673331545465645,6
1902F4005_070,18.0,5.0,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,5.0,-0.5999999999999996,29.224999999999998,63.19,0,2,6,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,0.4353994731953361,-0.6371143795172833,-0.6704689599364005,-0.18582744782002394,-0.48360186378507775,0.3621173027509329,-0.04452619403019795,6
1902F4005_076,18.0,4.4,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,4.4,-1.1999999999999993,18.154999999999998,92.13,0,11,12,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,-0.2716451559087639,-1.266123520861933,-0.6704689599364005,1.9548176444504868,-0.7599743401707623,1.0697920375626597,1.3232628288349457,6
1902F4011_073,18.0,5.2,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,5.2,-0.20000000000000018,14.235,214.84000000000003,0,13,6,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,0.6710810162300365,-0.21777495195418387,-0.6704689599364005,2.4305165538439333,-0.8578406552052593,4.070440507111623,-0.04452619403019795,6
1902F7002_078,18.0,5.0,0, なるほど、それは面白そうですね。,pa,1.1666666666666667,6,0,1,1,0.0,0.0,0.0,1.0,0.0,5.0,0.40000000000000036,22.635,14.54,0,0,9,default,7,-0.216467919002797,3.7124055391643362,-0.6899101216651164,-0.46861815763742426,-0.7912883820432716,-0.4278182448854965,-0.24217517369285682,-0.35599035987876976,0.4353994731953361,0.41123418939046674,-0.6704689599364005,-0.6615263572134708,-0.6481271229884797,-0.8275294093634592,0.6393683174023739,6
1902F2001_108,24.0,3.6,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,3.6,0.20000000000000018,19.225,10.0,0,0,14,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-1.2143713280475648,0.20156447560891652,-0.6704689599364005,-0.6615263572134708,-0.7332608307098152,-0.9385468003809173,1.7791925031233269,0
1902F2002_093,24.0,4.0,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,-0.7999999999999998,24.220000000000002,16.17,0,0,12,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.7430082419781646,-0.8467840932988335,-0.6704689599364005,-0.6615263572134708,-0.6085561767309088,-0.7876707425444157,1.3232628288349457,0
1902F3002_069,24.0,4.0,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,15.845,23.025000000000002,0,0,13,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.7430082419781646,-0.008105238172633674,-0.6704689599364005,-0.6615263572134708,-0.8176455615303766,-0.620044263375985,1.5512276659791362,0
1902F4002_064,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,1.0000000000000004,56.275000000000006,59.894999999999996,0,2,9,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,1.0402433307351169,-0.6704689599364005,-0.18582744782002394,0.19172564174633755,0.281544108168879,0.6393683174023739,0
1902F4003_072,24.0,3.6,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,3.6,-0.6000000000000001,11.319999999999999,20.6,0,0,7,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-1.2143713280475648,-0.6371143795172838,-0.6704689599364005,-0.6615263572134708,-0.9306162440638203,-0.6793432002079973,0.18343864311399263,0
1902F4005_077,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,0.0,29.394999999999996,18.154999999999998,0,0,13,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,-0.008105238172633674,-0.6704689599364005,-0.6615263572134708,-0.47935766134735724,-0.7391312004365624,1.5512276659791362,0
1902F4006_098,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,0.0,8.045,8.100000000000001,0,0,10,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,-0.008105238172633674,-0.6704689599364005,-0.6615263572134708,-1.0123795557316717,-0.9850078230534218,0.8673331545465645,0
1902F4008_065,24.0,4.0,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,-0.20000000000000018,9.13,21.21,0,0,11,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.7430082419781646,-0.21777495195418387,-0.6704689599364005,-0.6615263572134708,-0.9852915578203377,-0.6644267666131406,1.095297991690755,0
1902F4009_090,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,0.20000000000000018,15.84,7.365,0,0,11,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,0.20156447560891652,-0.6704689599364005,-0.6615263572134708,-0.817770391013839,-1.0029809028767327,1.095297991690755,0
1902F4010_084,24.0,3.8,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,3.8,-1.0,15.98,24.16,0,0,13,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.9786897850128651,-1.0564538070803837,-0.6704689599364005,-0.6615263572134708,-0.8142751654768927,-0.5922899156216205,1.5512276659791362,0
1902F4011_077,24.0,4.0,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,18.625,14.04,0,0,10,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.7430082419781646,-0.008105238172633674,-0.6704689599364005,-0.6615263572134708,-0.7482403687252995,-0.8397559942772762,0.8673331545465645,0
1902F6001_055,24.0,4.2,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.2,1.4000000000000004,9.385,42.455,0,2,10,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.5073266989434643,1.4595827582982166,-0.6704689599364005,-0.18582744782002394,-0.9789252541637571,-0.1449191736250572,0.8673331545465645,0
1902F6002_063,24.0,4.6,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.6,0.1999999999999993,16.93,18.745,0,0,12,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.0359636128740646,0.20156447560891558,-0.6704689599364005,-0.6615263572134708,-0.7905575636190425,-0.7247038302382584,1.3232628288349457,0
1902F7002_079,24.0,4.2,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.2,-0.7999999999999998,34.635,22.635,0,0,10,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.5073266989434643,-0.8467840932988335,-0.6704689599364005,-0.6615263572134708,-0.34853636267879473,-0.6295809996087622,0.8673331545465645,0
1902F7003_052,24.0,3.8,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,3.8,0.19999999999999973,38.445,17.28,0,0,8,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.9786897850128651,0.20156447560891605,-0.6704689599364005,-0.6615263572134708,-0.25341629628046963,-0.7605277240357421,0.41140348025818324,0
1902M4003_076,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,0.40000000000000036,6.48,0.3,0,0,14,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,0.41123418939046674,-0.6704689599364005,-0.6615263572134708,-1.0514511840553933,-1.175742547708967,1.7791925031233269,0
1902M5002_096,24.0,4.2,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.2,0.40000000000000036,9.54,19.53,0,0,13,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.5073266989434643,0.41123418939046674,-0.6704689599364005,-0.6615263572134708,-0.9750555401764236,-0.7055080919235657,1.5512276659791362,0
1902M5003_083,24.0,4.4,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.4,0.40000000000000036,28.740000000000002,35.705,0,0,9,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.2716451559087639,0.41123418939046674,-0.6704689599364005,-0.6615263572134708,-0.49571032368092743,-0.30997806996158644,0.6393683174023739,0
1902M7001_084,24.0,3.8,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,3.8,-0.7999999999999998,13.94,96.075,0,3,11,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.9786897850128651,-0.8467840932988335,-0.6704689599364005,0.05202200687669945,-0.8652055947295392,1.1662597925326759,1.095297991690755,0
1902M7002_076,24.0,4.2,0, 貴重な体験談をありがとうございました。,oa,1.0,10,0,0,0,0.0,0.0,0.0,0.0,1.0,4.2,0.40000000000000036,25.049999999999997,13.03,0,0,12,旅行,20,-0.216467919002797,-0.2693671231363102,1.4494641672838096,-0.46861815763742426,-0.7912883820432716,0.03427716914887003,-0.4350054526749031,-0.1537868069653248,-0.5073266989434643,0.41123418939046674,-0.6704689599364005,-0.6615263572134708,-0.5878344824761557,-0.8644536958031864,1.3232628288349457,0
1902F2002_010,13.0,5.4,1, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,0.6000000000000005,41.41,31.125,1,2,3,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,0.9067625592647369,0.6209039031720168,-0.42413332636604667,-0.18582744782002394,-0.17939241258728506,-0.42197358777214994,-0.7284207054627697,1
1902F3002_041,13.0,4.8,7, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,-0.6000000000000005,127.27499999999999,124.23,7,9,5,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,0.19971793016063577,-0.6371143795172843,1.0538804750560764,1.4791187350570398,1.964304306911974,1.85473878902971,-0.27249103117438855,1
1902F4004_035,13.0,4.8,3, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,0.5999999999999996,58.99,65.81,3,1,3,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,0.19971793016063577,0.6209039031720159,0.06853794077466097,-0.42367690251674733,0.2595080512664037,0.426184607699334,-0.7284207054627697,1
1902F4010_093,13.0,5.2,12, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,5.2,0.20000000000000018,115.67,75.24,12,4,8,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,0.6710810162300365,0.20156447560891652,2.2855586429078456,0.28987146157342286,1.6745750757958164,0.6567779991739221,0.41140348025818324,1
1902F4011_032,13.0,6.0,5, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,6.0,0.20000000000000018,161.63,33.595,5,1,7,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,1.613807188368837,0.20156447560891652,0.5612092079153687,-0.42367690251674733,2.82200768778191,-0.3615742582978941,0.18343864311399263,1
1902F7001_033,13.0,5.6,2, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,0.7999999999999998,31.43,29.305,2,0,14,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,1.1424441022994363,0.8305736169535661,-0.17779769279569285,-0.6615263572134708,-0.42855206157817305,-0.46647835685844374,1.7791925031233269,1
1902F7002_064,13.0,4.8,1, 具体的には何ですか？,qw,1.0,9,1,1,0,0.0,1.0,0.0,0.0,0.0,4.8,1.0,87.83500000000001,79.435,1,2,9,default,9,-0.216467919002797,-0.2693671231363102,-0.6899101216651164,2.133933531388497,-0.7912883820432716,-0.812897756580802,-0.4350054526749031,-0.20433769519368603,0.19971793016063577,1.0402433307351164,-0.42413332636604667,-0.18582744782002394,0.9796493413608094,0.7593590466008467,0.6393683174023739,1
