agent_utterance,UI3average,UI3average_diff,lenS,questionmark,context,general,0,1,2,3,4,5,cls
 それでは「食べ物」について話しましょう！,4.4,-0.5999999999999996,22.0,0,2,1.0,-0.1757280579905396,-0.6592004861474406,-0.2072906294231596,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 甘いものと、からいものどちらがお好きですか？,5.4,1.0,23.0,1,1,1.0,1.0544675172761924,1.0977232749717223,-0.1334092831225046,1.0568321522135,-0.5918834635019024,-0.41090254382412034,5
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.6,0.1999999999999993,44.0,1,2,1.0,1.3005066323295378,0.21926139441213988,1.4180989891912497,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 そうですか、とても美味しそうですね・・,4.8,-0.7999999999999998,19.0,0,4,1.0,0.3163501721161525,-0.8788159562873363,-0.4289346683251245,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,1
 なるほど、普段はどこでスイーツを買いますか？,5.0,0.20000000000000015,20.0,1,8,1.0,0.5623892871694991,0.21926139441214082,-0.3550533220244695,1.0568321522135,-0.2028277839047055,-0.41090254382412034,0
 ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,6.2,1.2000000000000002,45.0,1,7,1.0,2.0386239774895776,1.3173387451116179,1.4919803354919046,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 具体的にはどういったものですか？,5.0,-1.2000000000000002,18.0,1,13,1.1875,0.5623892871694991,-1.3180468965671275,-0.5028160146257794,1.0568321522135,0.07506913009329227,-0.17544262897373708,0
 なるほど、その中でもおすすめのスイーツはありますか？,6.0,1.0,24.0,1,5,1.0526315789473684,1.792584862436231,1.0977232749717223,-0.059527936821849654,1.0568321522135,-0.36956593230350415,-0.3448085326380479,5
 具体的にどういう味か、教えてください。,5.2,-0.7999999999999998,23.0,0,2,1.0,0.8084284022228457,-0.8788159562873363,-0.1334092831225046,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,8
 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,4.0,-1.2000000000000002,57.0,0,6,1.0,-0.6678062880972329,-1.3180468965671275,2.3785564910997645,-0.9462240507213308,-0.3139865495039046,-0.41090254382412034,4
 ありがとうございました・・,3.8,-0.20000000000000015,13.0,0,26,2.0,-0.9138454031505794,-0.21996954586765036,-0.8722227461290543,-0.9462240507213308,0.7976011064880865,0.844883668711257,9
 それではつぎの話題にうつりたいとおもいます。,4.0,0.20000000000000015,23.0,0,19,2.034482758620689,-0.6678062880972329,0.21926139441214082,-0.1334092831225046,-0.9462240507213308,0.4085454268908896,0.8881866415573038,9
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,0.0,31.0,0,8,1.0,-0.6678062880972329,-0.00035407572775476577,0.4576414872827351,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.2,0.20000000000000015,39.0,1,1,1.0,-0.4217671730438862,0.21926139441214082,1.048692257687975,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,4.4,0.20000000000000015,48.0,1,7,1.0,-0.1757280579905396,0.21926139441214082,1.7136243743938695,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 それでは少し「ドラマ」の話をしましょう！,3.6,-0.8000000000000003,23.0,0,5,1.0,-1.1598845182039255,-0.8788159562873368,-0.1334092831225046,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,1
 さいきんドラマは見ましたか？,4.8,1.1999999999999995,14.0,1,3,1.0833333333333333,0.3163501721161525,1.3173387451116172,-0.7983413998283994,1.0568321522135,-0.4807246979027032,-0.30625369277950565,5
 具体的に教えてもらっていいですか？,5.4,0.6000000000000005,20.0,1,17,1.25,1.0544675172761924,0.658492334691932,-0.3550533220244695,1.0568321522135,0.2973866612916905,-0.09695599069027598,0
 そのドラマはどんな内容なんですか？,5.0,-0.4000000000000004,19.0,1,7,1.125,0.5623892871694991,-0.439585016007546,-0.4289346683251245,1.0568321522135,-0.258407166704305,-0.25392926725719817,0
 そのドラマのどういったところが好きなんですか？,4.0,-1.0,23.0,1,3,1.0,-0.6678062880972329,-1.098431426427232,-0.1334092831225046,1.0568321522135,-0.4807246979027032,-0.41090254382412034,6
 そうなんですね．新しい知識が増えました！ありがとうございます！,4.6,0.5999999999999996,34.0,0,1,1.0,0.07031105706280591,0.658492334691931,0.6792855261847,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,8
 健康番組、とかトーク番組とか見られますか？,5.8,1.2000000000000002,27.0,1,4,1.3333333333333333,1.5465457473828845,1.3173387451116179,0.16211610208011523,1.0568321522135,-0.42514531510310366,0.007692860354338701,5
 具体的には何ですか？,6.0,0.20000000000000015,13.0,1,9,1.0,1.792584862436231,0.21926139441214082,-0.8722227461290543,1.0568321522135,-0.14724840110510592,-0.41090254382412034,0
 なるほど、そうなんですね・・,4.0,-2.0,14.0,0,2,1.0,-0.6678062880972329,-2.196508777126709,-0.7983413998283994,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,1
 そういった番組も面白いですよね。,4.6,0.5999999999999996,20.0,0,2,1.0,0.07031105706280591,0.658492334691931,-0.3550533220244695,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,3
 ありがとうございます。,4.2,-0.39999999999999947,11.0,0,11,1.5,-0.4217671730438862,-0.439585016007545,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 家事はひとりでぜんぶしますか？家族は協力してくれたりしますか？,4.6,0.39999999999999947,36.0,1,3,1.0,0.07031105706280591,0.4388768645520355,0.82704821878601,1.0568321522135,-0.4807246979027032,-0.41090254382412034,7
 それは大変ですよね。,4.2,-0.39999999999999947,12.0,0,1,1.0,-0.4217671730438862,-0.439585016007545,-0.9461040924297093,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,3
 そうなんですね。,3.8,-0.4000000000000004,8.0,0,35,2.4782608695652173,-0.9138454031505794,-0.439585016007546,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,4.6,0.7999999999999998,39.0,1,6,1.0,0.07031105706280591,0.8781078048318267,1.048692257687975,1.0568321522135,-0.3139865495039046,-0.41090254382412034,7
 そうなんですか．それでは一度独自で調べてみたいと思います．,3.4,-1.1999999999999995,33.0,0,3,1.0,-1.405923633257272,-1.3180468965671268,0.605404179884045,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,1
 それでは少し「音楽」について話しましょう！,3.8,0.3999999999999999,25.0,0,14,1.0,-0.9138454031505794,0.438876864552036,0.014353409478805312,-0.9462240507213308,0.13064851289289184,-0.41090254382412034,3
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,3.8,0.0,38.0,1,2,1.0,-0.9138454031505794,-0.00035407572775476577,0.9748109113873199,1.0568321522135,-0.5363040807023027,-0.41090254382412034,6
 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.4,1.6000000000000003,33.0,1,1,1.0,1.0544675172761924,1.7565696853914088,0.605404179884045,1.0568321522135,-0.5918834635019024,-0.41090254382412034,5
 たのしそうですね。,5.0,-0.4000000000000004,9.0,0,2,1.0,0.5623892871694991,-0.439585016007546,-1.1677481313316742,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,8
 そのきょくのどういうところが好きなんですか？,5.6,0.5999999999999996,22.0,1,7,1.1666666666666667,1.3005066323295378,0.658492334691931,-0.2072906294231596,1.0568321522135,-0.258407166704305,-0.20160484173489068,5
 素敵な趣味ですね。,4.8,-0.7999999999999998,11.0,0,6,1.1428571428571428,0.3163501721161525,-0.8788159562873363,-1.0199854387303642,-0.9462240507213308,-0.3139865495039046,-0.23150451346192363,1
 カラオケは好きですか？,4.6,-0.20000000000000015,11.0,1,9,1.0769230769230769,0.07031105706280591,-0.21996954586765036,-1.0199854387303642,1.0568321522135,-0.14724840110510592,-0.3143036043983221,0
 カラオケでよくなにをうたうのですか？,4.6,0.0,18.0,1,3,1.0,0.07031105706280591,-0.00035407572775476577,-0.5028160146257794,1.0568321522135,-0.4807246979027032,-0.41090254382412034,0
 おすすめの歌手やきょくってありますか？,5.0,0.4000000000000004,20.0,1,2,1.0,0.5623892871694991,0.43887686455203656,-0.3550533220244695,1.0568321522135,-0.5363040807023027,-0.41090254382412034,0
 なるほど。,3.8,-1.2000000000000002,5.0,0,36,1.7407407407407407,-0.9138454031505794,-1.3180468965671275,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 そうなんですね。,4.0,0.20000000000000015,8.0,0,35,2.4782608695652173,-0.6678062880972329,0.21926139441214082,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 とても楽しそうですね。,4.0,0.0,12.0,0,7,1.25,-0.6678062880972329,-0.00035407572775476577,-0.9461040924297093,-0.9462240507213308,-0.258407166704305,-0.09695599069027598,3
 そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,2.6,-1.4,91.0,1,6,1.0,-2.390080093470657,-1.5376623667070226,4.8905222653220335,1.0568321522135,-0.3139865495039046,-0.41090254382412034,4
 そうなんですね。,3.6,1.0,8.0,0,35,2.4782608695652173,-1.1598845182039255,1.0977232749717223,-1.2416294776323291,-0.9462240507213308,1.2978155516844825,1.4454770747064374,9
 ありがとうございます。,3.8,0.19999999999999973,11.0,0,11,1.5,-0.9138454031505794,0.21926139441214035,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,3.2,-0.5999999999999996,42.0,1,10,1.0,-1.651962748310618,-0.6592004861474406,1.2703362965899396,1.0568321522135,-0.09166901830550638,-0.41090254382412034,6
 はい、そうです。,3.8,0.5999999999999996,8.0,0,8,1.1111111111111112,-0.9138454031505794,0.658492334691931,-1.2416294776323291,-0.9462240507213308,-0.2028277839047055,-0.27137074243130055,3
 具体的になんのために利用していますか？,4.0,0.20000000000000015,22.0,1,4,1.0,-0.6678062880972329,0.21926139441214082,-0.2072906294231596,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 なるほど、そういうふうに利用されているのですね。,4.0,0.0,25.0,0,4,1.1176470588235294,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,-0.9462240507213308,-0.42514531510310366,-0.26316298940819355,3
 おすすめの便利なきのうとかはありますか？,4.4,0.4000000000000004,21.0,1,3,1.0,-0.1757280579905396,0.43887686455203656,-0.2811719757238145,1.0568321522135,-0.4807246979027032,-0.41090254382412034,0
 なるほど、勉強になります・・,3.8,-0.6000000000000005,17.0,0,13,1.3333333333333333,-0.9138454031505794,-0.6592004861474416,-0.5766973609264344,-0.9462240507213308,0.07506913009329227,0.007692860354338701,1
 ショッピングで「アマゾン」などはよく利用しますか？,3.8,0.0,26.0,1,10,1.0,-0.9138454031505794,-0.00035407572775476577,0.08823475577946027,1.0568321522135,-0.09166901830550638,-0.41090254382412034,6
 具体的にどういったものを買いますか？,4.4,0.6000000000000005,20.0,1,4,1.0,-0.1757280579905396,0.658492334691932,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 なるほど。,4.0,-0.4000000000000004,5.0,0,36,1.7407407407407407,-0.6678062880972329,-0.439585016007546,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 そうですか，いいものが見つかるといいですね．,3.6,-0.3999999999999999,22.0,0,5,1.0,-1.1598845182039255,-0.43958501600754546,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 それではつぎの話題にうつりたいとおもいます。,4.0,0.3999999999999999,23.0,0,19,2.034482758620689,-0.6678062880972329,0.438876864552036,-0.1334092831225046,-0.9462240507213308,0.4085454268908896,0.8881866415573038,9
 それでは「旅行」について話しましょう,4.0,0.0,21.0,0,9,1.0,-0.6678062880972329,-0.00035407572775476577,-0.2811719757238145,-0.9462240507213308,-0.14724840110510592,-0.41090254382412034,3
 さいきん旅行には行きましたか？,2.8,-1.2000000000000002,17.0,1,2,1.0,-2.144040978417311,-1.3180468965671275,-0.5766973609264344,1.0568321522135,-0.5363040807023027,-0.41090254382412034,6
 今までいった「旅行」で特におすすめの場所はありますか？,5.2,2.4000000000000004,32.0,1,11,1.0,0.8084284022228457,2.6350315659509906,0.53152283358339,1.0568321522135,-0.036089635505906825,-0.41090254382412034,5
 「温泉」などリフレッシュするためにいきますか？,4.4,-0.7999999999999998,25.0,1,10,1.0714285714285714,-0.1757280579905396,-0.8788159562873363,0.014353409478805312,1.0568321522135,-0.09166901830550638,-0.321203528643022,0
 なるほど、それはリラックスできますね。,4.8,0.39999999999999947,19.0,0,3,1.0,0.3163501721161525,0.4388768645520355,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,8
 その旅先で何が一番楽しかったですか？,5.4,0.6000000000000005,24.0,1,11,1.0,1.0544675172761924,0.658492334691932,-0.059527936821849654,1.0568321522135,-0.036089635505906825,-0.41090254382412034,5
 なるほど、それは面白そうですね。,5.2,-0.20000000000000015,18.0,0,6,1.1666666666666667,0.8084284022228457,-0.21996954586765036,-0.5028160146257794,-0.9462240507213308,-0.3139865495039046,-0.20160484173489068,8
 その旅先で美味しい食べ物はたべましたか・・,5.4,0.20000000000000015,24.0,0,15,1.0476190476190477,1.0544675172761924,0.21926139441214082,-0.059527936821849654,-0.9462240507213308,0.18622789569249137,-0.35110320037005466,8
 それは、美味しそうですね。,4.6,-0.8000000000000007,13.0,0,5,1.0769230769230769,0.07031105706280591,-0.8788159562873372,-0.8722227461290543,-0.9462240507213308,-0.36956593230350415,-0.3143036043983221,1
 なるほど、そうなんですね。,4.0,-0.5999999999999996,13.0,0,81,4.413793103448277,-0.6678062880972329,-0.6592004861474406,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 貴重な体験談をありがとうございました。,4.0,0.0,24.0,0,10,1.0,-0.6678062880972329,-0.00035407572775476577,-0.059527936821849654,-0.9462240507213308,-0.09166901830550638,-0.41090254382412034,3
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,2.2,-1.7999999999999998,65.0,1,7,1.0,-2.8821583235773502,-1.9768933069868133,2.969607261505004,1.0568321522135,-0.258407166704305,-0.41090254382412034,6
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,5.2,3.0,37.0,1,5,1.0344827586206895,0.8084284022228457,3.293877976370677,0.9009295650866649,1.0568321522135,-0.36956593230350415,-0.367599570978073,5
 なるほど、ありがとうございました。,4.2,-1.0,17.0,0,5,1.0,-0.4217671730438862,-1.098431426427232,-0.5766973609264344,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,1
 これから本番の収録を開始します。,4.0,0.0,22.0,0,5,1.0,-0.6678062880972329,-0.00035407572775476577,-0.2072906294231596,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.6,0.5999999999999996,60.0,0,1,1.0,0.07031105706280591,0.658492334691931,2.6002005300017292,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,4
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,5.0,0.4000000000000004,32.0,1,1,1.0,0.5623892871694991,0.43887686455203656,0.53152283358339,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 時間はどのくらいかかりましたか？,5.0,0.0,17.0,1,4,1.0,0.5623892871694991,-0.00035407572775476577,-0.5766973609264344,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 ここに来るまで迷いませんでしたか・・,5.0,0.0,19.0,0,3,1.0,0.5623892871694991,-0.00035407572775476577,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,8
 なるほど、そうなんですね。,4.0,-1.0,13.0,0,81,4.413793103448277,-0.6678062880972329,-1.098431426427232,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,3.8,-0.20000000000000015,50.0,0,3,1.0,-0.9138454031505794,-0.21996954586765036,1.8613870669951795,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,4
 きょうは来ていただいてありがとうございます！,4.8,1.0,22.0,0,4,1.0,0.3163501721161525,1.0977232749717223,-0.2072906294231596,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,8
 それでは「食べ物」について話しましょう！,4.0,-0.7999999999999998,22.0,0,2,1.0,-0.6678062880972329,-0.8788159562873363,-0.2072906294231596,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,1
 甘いものと、からいものどちらがお好きですか？,5.4,1.4000000000000004,23.0,1,1,1.0,1.0544675172761924,1.5369542152515134,-0.1334092831225046,1.0568321522135,-0.5918834635019024,-0.41090254382412034,5
 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.8,0.39999999999999947,44.0,1,2,1.0,1.5465457473828845,0.4388768645520355,1.4180989891912497,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,3.8,-2.0,45.0,1,7,1.0,-0.9138454031505794,-2.196508777126709,1.4919803354919046,1.0568321522135,-0.258407166704305,-0.41090254382412034,6
 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,5.6,1.7999999999999998,57.0,0,6,1.0,1.3005066323295378,1.9761851555313037,2.3785564910997645,-0.9462240507213308,-0.3139865495039046,-0.41090254382412034,4
 なるほど、そうなんですね。,4.2,-1.3999999999999997,13.0,0,81,4.413793103448277,-0.4217671730438862,-1.5376623667070224,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 もう少し詳しく教えていただいていいですか。,5.2,1.0,24.0,0,25,1.8235294117647056,0.8084284022228457,1.0977232749717223,-0.059527936821849654,-0.9462240507213308,0.7420217236884868,0.6232743370873666,8
 なるほど、勉強になります・・,4.0,-1.2000000000000002,17.0,0,13,1.3333333333333333,-0.6678062880972329,-1.3180468965671275,-0.5766973609264344,-0.9462240507213308,0.07506913009329227,0.007692860354338701,1
 からい食べものとはどんな食べものが好きですか？,5.2,1.2000000000000002,23.0,1,7,1.0,0.8084284022228457,1.3173387451116179,-0.1334092831225046,1.0568321522135,-0.258407166704305,-0.41090254382412034,5
 具体的にどういう味か、教えてください。,3.8,-1.4000000000000004,23.0,0,2,1.0,-0.9138454031505794,-1.537662366707023,-0.1334092831225046,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,1
 それは「最近」食べられたんですか？,5.2,1.4000000000000004,19.0,1,8,1.0,0.8084284022228457,1.5369542152515134,-0.4289346683251245,1.0568321522135,-0.2028277839047055,-0.41090254382412034,5
 なるほど、それは美味しそうですね・・,4.0,-1.2000000000000002,18.0,0,8,1.1,-0.6678062880972329,-1.3180468965671275,-0.5028160146257794,-0.9462240507213308,-0.2028277839047055,-0.2853239225705825,1
 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,5.8,1.7999999999999998,63.0,1,7,1.0,1.5465457473828845,1.9761851555313037,2.8218445689036944,1.0568321522135,-0.258407166704305,-0.41090254382412034,7
 どこで食べられたんですか・・,5.2,-0.5999999999999996,14.0,0,2,1.0,0.8084284022228457,-0.6592004861474406,-0.7983413998283994,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,8
 そうですか、とても美味しそうですね・・,3.8,-1.4000000000000004,19.0,0,4,1.0,-0.9138454031505794,-1.537662366707023,-0.4289346683251245,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,1
 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,0.20000000000000015,31.0,0,8,1.0,-0.6678062880972329,0.21926139441214082,0.4576414872827351,-0.9462240507213308,-0.2028277839047055,-0.41090254382412034,3
 休日は家で過ごすほうが多いですか？外出することが多いですか？,5.2,1.2000000000000002,39.0,1,1,1.0,0.8084284022228457,1.3173387451116179,1.048692257687975,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 そとで過ごすときはスポーツをしたりしますか・・,5.6,0.39999999999999947,23.0,0,4,1.0,1.3005066323295378,0.4388768645520355,-0.1334092831225046,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,8
 どんなスポーツをされましたか？,5.4,-0.1999999999999993,15.0,1,1,1.0,1.0544675172761924,-0.2199695458676494,-0.7244600535277443,1.0568321522135,-0.5918834635019024,-0.41090254382412034,0
 健康のため、とか、リフレッシュするため、とかですか？,5.6,0.1999999999999993,28.0,1,10,1.0,1.3005066323295378,0.21926139441213988,0.23599744838077022,1.0568321522135,-0.09166901830550638,-0.41090254382412034,0
 なるほど、健康的で、ステキですね・・,4.0,-1.5999999999999996,21.0,0,4,1.1111111111111112,-0.6678062880972329,-1.7572778368469177,-0.2811719757238145,-0.9462240507213308,-0.42514531510310366,-0.27137074243130055,1
 そのほか健康のために、気をつけていることはありますか？,4.2,0.20000000000000015,29.0,1,7,1.0,-0.4217671730438862,0.21926139441214082,0.30987879468142515,1.0568321522135,-0.258407166704305,-0.41090254382412034,0
 ありがとうございます。参考にさせていただきます。,3.6,-0.6000000000000001,26.0,0,4,1.0,-1.1598845182039255,-0.6592004861474412,0.08823475577946027,-0.9462240507213308,-0.42514531510310366,-0.41090254382412034,3
 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,5.2,1.6,39.0,1,12,1.0,0.8084284022228457,1.7565696853914086,1.048692257687975,1.0568321522135,0.019489747293692725,-0.41090254382412034,7
 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,4.0,-1.2000000000000002,60.0,0,1,1.0,-0.6678062880972329,-1.3180468965671275,2.6002005300017292,-0.9462240507213308,-0.5918834635019024,-0.41090254382412034,4
 オリンピックは今までに見たことはありますか？,4.6,0.5999999999999996,23.0,1,4,1.0,0.07031105706280591,0.658492334691931,-0.1334092831225046,1.0568321522135,-0.42514531510310366,-0.41090254382412034,0
 いいですね。テレビ観戦も楽しそうですね！,5.2,0.6000000000000005,23.0,0,6,1.0,0.8084284022228457,0.658492334691932,-0.1334092831225046,-0.9462240507213308,-0.3139865495039046,-0.41090254382412034,8
 そうですか。そのスポーツはテレビで鑑賞はされますか・・,4.4,-0.7999999999999998,30.0,0,3,1.0,-0.1757280579905396,-0.8788159562873363,0.38376014098208017,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,1
 なるほど。,4.0,-0.4000000000000004,5.0,0,36,1.7407407407407407,-0.6678062880972329,-0.439585016007546,-1.463273516534294,-0.9462240507213308,1.3533949344840819,0.5193094654613444,9
 ありがとうございます。,4.0,0.0,11.0,0,11,1.5,-0.6678062880972329,-0.00035407572775476577,-1.0199854387303642,-0.9462240507213308,-0.036089635505906825,0.21699056244356835,3
 それでは少し「ドラマ」の話をしましょう！,4.0,0.0,23.0,0,5,1.0,-0.6678062880972329,-0.00035407572775476577,-0.1334092831225046,-0.9462240507213308,-0.36956593230350415,-0.41090254382412034,3
 さいきんドラマは見ましたか？,4.4,0.4000000000000004,14.0,1,3,1.0833333333333333,-0.1757280579905396,0.43887686455203656,-0.7983413998283994,1.0568321522135,-0.4807246979027032,-0.30625369277950565,0
 あまり見ないんですね。では、今までに見た中で一番好きなドラマはありますか？,5.2,0.7999999999999998,41.0,1,1,1.0,0.8084284022228457,0.8781078048318267,1.1964549502892847,1.0568321522135,-0.5918834635019024,-0.41090254382412034,7
 もう少し詳しく教えていただいていいですか。,5.0,-0.20000000000000015,24.0,0,25,1.8235294117647056,0.5623892871694991,-0.21996954586765036,-0.059527936821849654,-0.9462240507213308,0.7420217236884868,0.6232743370873666,9
 よく見るんですか！いいですね。今期おすすめのドラマはありますか,2.4,-2.6,32.0,0,2,1.0,-2.636119208524004,-2.855355187546395,0.53152283358339,-0.9462240507213308,-0.5363040807023027,-0.41090254382412034,1
 なるほど、そうなんですね。,3.6,1.2000000000000002,13.0,0,81,4.413793103448277,-1.1598845182039255,1.3173387451116179,-0.8722227461290543,-0.9462240507213308,3.8544671604660614,3.8760917679345828,2
 それでは「旅行」について話しましょう,4.0,0.3999999999999999,21.0,0,9,1.0,-0.6678062880972329,0.438876864552036,-0.2811719757238145,-0.9462240507213308,-0.14724840110510592,-0.41090254382412034,3
 旅行はどこに行ったことがありますか？,5.2,1.2000000000000002,20.0,1,4,1.0,0.8084284022228457,1.3173387451116179,-0.3550533220244695,1.0568321522135,-0.42514531510310366,-0.41090254382412034,5
 今までいった「旅行」で特におすすめの場所はありますか？,3.4,-1.8000000000000005,32.0,1,11,1.0,-1.405923633257272,-1.9768933069868142,0.53152283358339,1.0568321522135,-0.036089635505906825,-0.41090254382412034,6
 「温泉」などリフレッシュするためにいきますか？,5.6,2.2,25.0,1,10,1.0714285714285714,1.3005066323295378,2.415416095811095,0.014353409478805312,1.0568321522135,-0.09166901830550638,-0.321203528643022,5
 なるほど、それはリラックスできますね。,4.0,-1.5999999999999996,19.0,0,3,1.0,-0.6678062880972329,-1.7572778368469177,-0.4289346683251245,-0.9462240507213308,-0.4807246979027032,-0.41090254382412034,1
 すみません。なにか言いかけましたか？,4.6,0.5999999999999996,18.0,1,5,1.0,0.07031105706280591,0.658492334691931,-0.5028160146257794,1.0568321522135,-0.36956593230350415,-0.41090254382412034,0
 その旅先で美味しい食べ物はたべましたか・・,5.2,0.6000000000000005,24.0,0,15,1.0476190476190477,0.8084284022228457,0.658492334691932,-0.059527936821849654,-0.9462240507213308,0.18622789569249137,-0.35110320037005466,8
 具体的には教えてもらえますか？,5.4,0.20000000000000015,18.0,1,3,1.0833333333333333,1.0544675172761924,0.21926139441214082,-0.5028160146257794,1.0568321522135,-0.4807246979027032,-0.30625369277950565,0
 その旅先で何が一番楽しかったですか？,5.2,-0.20000000000000015,24.0,1,11,1.0,0.8084284022228457,-0.21996954586765036,-0.059527936821849654,1.0568321522135,-0.036089635505906825,-0.41090254382412034,0
 ほかには何か面白いことはありましたか？,2.8,-2.4000000000000004,22.0,1,6,1.0666666666666669,-2.144040978417311,-2.6357397174065,-0.2072906294231596,1.0568321522135,-0.3139865495039046,-0.32718346298842826,6
 貴重な体験談をありがとうございました。,4.2,1.4000000000000004,24.0,0,10,1.0,-0.4217671730438862,1.5369542152515134,-0.059527936821849654,-0.9462240507213308,-0.09166901830550638,-0.41090254382412034,3
 それでは少し「音楽」について話しましょう！,3.8,-0.4000000000000004,25.0,0,14,1.0,-0.9138454031505794,-0.439585016007546,0.014353409478805312,-0.9462240507213308,0.13064851289289184,-0.41090254382412034,3
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,4.4,0.6000000000000005,38.0,1,2,1.0,-0.1757280579905396,0.658492334691932,0.9748109113873199,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 洋楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.2,0.7999999999999998,33.0,1,2,1.0,0.8084284022228457,0.8781078048318267,0.605404179884045,1.0568321522135,-0.5363040807023027,-0.41090254382412034,7
 その歌手のどういうところが好きなんですか？,3.2,-2.0,22.0,1,5,1.0,-1.651962748310618,-2.196508777126709,-0.2072906294231596,1.0568321522135,-0.36956593230350415,-0.41090254382412034,6
